NDVI,LST,Hotspot
0.13542733,47.448273,0
0.11516716,47.749054,0
0.0959455,48.460022,0
0.103290975,51.19101,0
0.2052766,44.18405,0
0.12791733,49.67343,0
0.25050944,45.78714,0
0.32517928,39.815826,0
0.22063476,48.203644,0
0.07055895,50.1998,0
0.19791771,41.99997,0
0.21169707,47.28763,0
0.15931143,49.57431,0
0.21905014,48.371124,0
0.26555854,46.25882,0
0.12392514,46.549347,0
0.106836885,45.5513,0
0.20829426,51.884857,0
0.1306342,44.84375,0
0.1854034,44.327606,0
0.019045312,32.176575,0
0.12142731,51.549896,0
0.21622737,47.509796,0
0.10887097,51.49179,0
0.29724023,45.783722,0
0.15733162,46.37845,0
0.1528804,51.98056,0
0.17563446,44.99414,0
0.12548153,50.107513,0
0.1118155,48.719788,0
0.23050345,46.918488,0
0.07810479,51.32431,0
0.21352504,35.36557,0
0.11024286,49.225647,0
0.2114252,44.293427,0
0.14236683,45.370117,0
0.15629075,50.004974,0
0.13238427,49.984467,0
0.08202843,48.836,0
0.27796012,42.075165,0
0.25240675,41.859833,0
0.36445934,37.515533,0
0.11343581,47.516632,0
0.068448156,51.416595,0
0.10341375,45.086426,0
0.2293394,40.564392,0
0.11388113,47.23294,0
0.09713616,18.76767,0
0.16734084,47.157745,0
0.2631094,47.78665,0
0.16016796,47.967804,0
0.08657541,50.240814,0
0.1839006,40.058502,0
0.13027032,43.695282,0
0.11873288,49.663177,0
0.13405763,45.202637,0
0.183183,37.26602,0
0.13288367,48.7984,0
0.16432121,46.805695,0
0.3839257,36.035492,0
0.17958346,48.367706,0
0.14417197,48.15921,0
0.24455386,40.63275,0
0.10288782,50.302338,0
0.1067985,48.842834,0
0.16039635,47.46878,0
0.17861554,47.168,0
0.15500449,51.683197,0
0.21173297,49.940033,0
0.12101752,53.795563,1
0.12174648,45.899933,0
0.21346371,45.92044,0
0.2325712,44.043915,0
0.14104319,51.67978,0
0.19005328,45.041992,0
0.1893987,48.941956,0
0.25383908,48.504456,0
0.23778848,40.65326,0
0.08842675,47.885773,0
0.17742208,48.135284,0
0.18269981,44.918945,0
0.16319628,48.418976,0
0.30579334,46.733917,0
0.12556465,49.806732,0
0.08889466,48.689026,0
0.076556794,51.549896,0
0.14859045,50.45273,0
0.095582664,51.355072,0
0.114632726,51.30722,0
0.08777002,51.348236,0
0.2762649,36.859253,0
0.22662297,47.851593,0
0.3064247,43.57907,0
0.18863256,48.76422,0
0.19164601,47.23294,0
0.21664901,43.828583,0
0.28548622,45.308594,0
0.1472803,42.73825,0
0.119994946,49.092346,0
0.10431068,50.739838,0
0.12122092,48.41214,0
0.25428006,45.31543,0
0.17081462,46.754425,0
0.15439008,48.166046,0
0.12432988,48.285675,0
0.20754479,42.584442,0
0.14549138,50.206635,0
0.16965844,48.812073,0
0.07359123,41.623993,0
0.06272689,52.212982,1
0.12916692,51.5123,0
0.31122538,44.819824,0
0.030710788,35.375824,0
0.13379133,54.144196,1
0.19092573,45.185547,0
0.10932603,46.658722,0
0.11011969,50.93466,0
0.16824593,49.69394,0
0.21349673,47.745636,0
0.16032168,48.890686,0
0.113348044,48.3472,0
0.24760237,42.423798,0
0.23951177,43.387665,0
0.23938902,44.37207,0
0.13542803,43.739716,0
0.34605995,38.205963,0
0.11521822,35.242523,0
0.16238742,48.518127,0
0.14868222,48.52838,0
0.15626861,48.521545,0
0.37440544,38.742584,0
0.118592866,49.881927,0
0.14099313,46.768097,0
0.20075907,48.415558,0
0.09783959,47.273956,0
0.11561681,49.816986,0
0.187877,46.25882,0
0.10006207,52.110443,1
0.2627494,43.790985,0
0.11864846,46.39554,0
0.10750479,44.918945,0
0.26258832,44.447266,0
0.15012358,51.283295,0
0.18089913,47.68753,0
0.2449289,46.351105,0
0.21534099,46.91165,0
0.17041479,45.370117,0
0.14604554,45.28125,0
0.20544827,42.912567,0
0.19901228,45.21631,0
0.17130946,46.25882,0
0.20448603,45.797394,0
0.16331553,43.719208,0
0.131716,46.146027,0
0.11728265,47.63626,0
0.18462873,42.632294,0
0.12021727,47.458527,0
0.12549621,49.74521,0
0.14034429,48.26175,0
0.25644392,43.80124,0
0.0806825,51.235443,0
0.19871695,48.306183,0
0.1125897,50.81845,0
0.162765,49.601654,0
0.13763626,46.655304,0
0.2701808,44.80957,0
0.15869422,46.28958,0
0.10172657,48.658264,0
0.2307163,45.56839,0
0.0831976,44.40625,0
0.2189181,46.672394,0
0.13573535,55.34732,1
0.109008014,43.486786,0
0.13849236,50.76718,0
0.11806847,47.140656,0
0.24875784,44.802734,0
0.10475559,49.058167,0
0.16484588,47.355988,0
0.25789258,45.404327,0
0.2261603,48.928284,0
0.26427117,47.63968,0
0.19692624,49.687103,0
0.09960946,49.601654,0
0.322814,43.702118,0
0.10132695,45.9888,0
0.21702479,49.430725,0
0.12402288,49.47519,0
0.121122815,47.5679,0
0.16238716,51.884857,0
0.06870024,52.06259,0
0.15193062,47.393585,0
0.16043389,46.183624,0
0.14711905,45.09326,0
0.15872596,51.7789,0
0.10923803,49.37262,0
0.18362795,45.325684,0
0.19855669,44.802734,0
0.082554206,51.286713,0
0.21757416,47.38333,0
0.17081438,37.92569,0
0.14836633,44.823242,0
0.17006205,48.203644,0
0.19479468,45.007812,0
0.13704135,45.547882,0
0.11670201,49.601654,0
0.2521078,43.004852,0
0.31670716,39.361237,0
0.136489,50.674896,0
0.12399726,53.139282,1
0.21471657,44.331024,0
0.091423504,48.501038,0
0.15593864,50.55185,0
0.09161895,35.386078,0
0.17957146,43.507294,0
0.30363,40.844666,0
0.08270548,52.059174,0
0.121867836,48.31302,0
0.14762291,47.461945,0
0.2201801,44.368652,0
0.124135464,48.863342,0
0.11117075,50.83896,0
0.15272576,53.450317,1
0.2615031,45.643585,0
0.15407875,44.37549,0
0.087985925,51.652435,0
0.21997654,45.390656,0
0.17296953,46.183624,0
0.075328946,51.850677,0
0.2466175,43.56198,0
0.17001264,45.09326,0
0.17835136,42.83737,0
0.19416203,48.32669,0
0.116178736,49.444397,0
0.1341327,48.049835,0
0.23489846,47.325226,0
0.3284835,44.83008,0
0.18033192,35.358734,0
0.25060615,45.353027,0
0.101094946,49.55722,0
0.07944747,33.636078,0
0.12832855,49.704193,0
0.107699476,39.815826,0
0.3488716,43.387665,0
0.17773302,49.1026,0
0.14405176,45.708527,0
0.17431496,45.16504,0
0.117019355,54.756012,1
0.1873822,46.573273,0
0.13768189,46.10501,0
0.13735414,53.805817,1
0.32139602,35.085297,0
0.21019153,48.706116,0
0.20828843,41.924774,0
0.19751577,46.81595,0
0.1905609,47.085968,0
0.16406657,48.979553,0
0.17426036,49.635834,0
0.29990268,42.058075,0
0.16276912,49.65976,0
0.14457369,49.29059,0
0.15933877,48.774475,0
0.06982398,50.292084,0
0.23977292,48.836,0
0.21133006,47.831085,0
0.22778954,46.535675,0
0.17873456,48.54889,0
0.14272913,48.282257,0
0.1767301,44.89502,0
0.12377964,53.238403,1
0.24522103,45.831573,0
0.091158435,50.394623,0
0.10912937,46.498077,0
0.14744131,45.657257,0
0.12918863,47.475616,0
0.33756956,38.896393,0
0.30807754,42.615204,0
0.092247665,49.382874,0
0.12107282,48.962463,0
0.1857393,51.27646,0
0.19074404,47.21585,0
0.106825136,53.050415,1
0.26987916,42.765594,0
0.14925823,43.859344,0
0.11972701,46.286163,0
0.18475093,47.90628,0
0.1769967,47.50638,0
0.14340788,52.243744,1
0.117713004,52.07968,0
0.13319978,50.004974,0
0.13604224,51.337982,0
0.1323854,53.265747,1
0.16507633,47.212433,0
0.16392577,47.496124,0
0.1750008,45.523956,0
0.16497776,50.78427,0
0.24346527,45.137695,0
0.1351655,46.638214,0
0.15643029,48.254913,0
0.15096797,45.353027,0
0.14575371,48.846252,0
0.116566084,45.274414,0
0.1029434,51.56015,0
0.1345907,49.72812,0
0.18386953,47.896027,0
0.12499607,47.58841,0
0.26135916,47.311554,0
0.23764902,38.325592,0
0.16609302,49.834076,0
0.15221189,41.1933,0
0.15941936,48.569397,0
0.12071778,50.80478,0
0.13664818,50.96884,0
0.1340671,49.461517,0
0.1547928,45.73587,0
0.095818326,48.371124,0
0.17272177,45.858917,0
0.16940723,49.858,0
0.09901525,49.72812,0
0.19209436,48.709534,0
0.09785542,51.484955,0
0.16400887,47.694366,0
0.10935543,51.823334,0
0.17877094,49.495697,0
0.23160644,47.13382,0
0.1962976,46.870636,0
0.11755486,47.08255,0
0.11403285,47.390167,0
0.09509073,46.79544,0
0.1716313,48.097687,0
0.24485208,44.628418,0
0.13692102,45.845245,0
0.22245556,46.84671,0
0.11825719,47.311554,0
0.12572418,50.428802,0
0.21708104,47.18167,0
0.09929695,51.355072,0
0.14677736,44.86084,0
0.14933233,48.689026,0
0.13607498,52.26425,1
0.15824892,46.52542,0
0.28292897,43.05612,0
0.18996485,49.84433,0
0.10384734,48.032745,0
0.10184682,51.42685,0
0.16668251,47.5679,0
0.11607505,46.66214,0
0.27300787,43.5278,0
0.15236914,47.109894,0
0.26236022,46.959503,0
0.07390027,49.858,0
0.13453807,49.52304,0
0.23877767,39.955963,0
0.10155251,53.433228,1
0.18899396,47.40384,0
0.142512,48.59674,0
0.17072517,49.177795,0
0.05876959,51.74814,0
0.17838153,47.70804,0
0.15045603,46.83304,0
0.21804881,43.56198,0
0.14744085,50.08017,0
0.1159257,49.225647,0
0.16756965,47.533722,0
0.1401894,47.971222,0
0.09567835,52.61975,1
0.13696575,31.154572,0
0.17728652,44.173798,0
0.31337875,45.732452,0
0.16967839,51.167084,0
0.17366527,47.140656,0
0.04718117,9.333954,0
0.06634981,51.17392,0
0.13736123,48.572815,0
0.080542535,54.147614,1
0.1378579,48.69928,0
0.19094878,44.61133,0
0.31507134,41.436005,0
0.10019095,52.31894,1
0.27809405,47.83792,0
0.17950763,46.617706,0
0.12537006,43.285126,0
0.18377055,48.80182,0
0.12519006,48.972717,0
0.20493345,45.59915,0
0.12619011,46.4263,0
0.08393869,46.72708,0
0.17090814,49.987885,0
0.20481534,47.53714,0
0.09807795,47.92679,0
0.22887543,42.526337,0
0.27787235,41.097595,0
0.19075145,45.404327,0
0.16010374,46.9971,0
0.12637885,43.233856,0
0.07481183,52.650513,1
0.24442859,47.52005,0
0.1587517,48.586487,0
0.12681071,49.99814,0
0.14925638,-24.95221,0
0.11007451,51.76523,0
0.29520646,43.753387,0
0.09678622,48.593323,0
0.110865235,50.50058,0
0.14842167,50.996185,0
0.0919206,50.76718,0
0.14172535,50.70224,0
0.19280843,40.759216,0
0.11643468,51.286713,0
0.11157456,50.849213,0
0.21189196,43.972137,0
0.25467563,47.041534,0
0.2223739,45.274414,0
0.2614701,45.763214,0
0.20785463,46.033234,0
0.1589508,44.259247,0
0.15235473,49.64267,0
0.1397907,48.743713,0
0.20959288,45.575226,0
0.16777848,45.629913,0
0.26295218,42.348602,0
0.09867955,51.235443,0
0.13348323,50.490326,0
0.17646149,42.509247,0
0.20942102,41.623993,0
0.17182165,50.309174,0
0.16378309,50.244232,0
0.1322617,50.78427,0
0.070932224,51.12607,0
0.12014328,55.436188,1
0.09994078,50.80478,0
0.13110065,49.417053,0
0.20776372,45.698273,0
0.246456,47.540558,0
0.15175016,49.69052,0
0.18381503,46.043488,0
0.15226786,48.928284,0
0.18972138,44.662598,0
0.13207966,44.566895,0
0.121887006,24.568054,0
0.16289328,49.023987,0
0.12192585,50.63388,0
0.32452577,43.14499,0
0.12006773,49.64267,0
0.13602725,52.97522,1
0.15152062,46.877472,0
0.11300586,48.81891,0
0.08251724,49.888763,0
0.098458715,49.191467,0
0.11708499,47.742218,0
0.112278014,51.519135,0
0.34699315,35.034027,0
0.27280307,44.966797,0
0.19775493,50.141693,0
0.123073526,52.407806,1
0.17673089,48.555725,0
0.14039786,45.858917,0
0.1203374,47.72171,0
0.20481315,48.217316,0
0.16113687,45.510284,0
0.16398951,45.65384,0
0.25607517,46.621124,0
0.17511712,48.37796,0
0.114541374,48.678772,0
0.27940005,45.862335,0
0.14940819,48.569397,0
0.2306921,44.177216,0
0.13641778,50.924408,0
0.23958018,43.02536,0
0.11269707,44.495117,0
0.17855409,47.407257,0
0.32564843,45.22998,0
0.14252424,49.587982,0
0.16866812,45.41458,0
0.29669458,46.552765,0
0.14984387,47.984894,0
0.2734129,45.16504,0
0.11235166,51.908783,0
0.021547824,38.537506,0
0.11069392,51.098724,0
0.12095552,50.931244,0
0.08142319,51.201263,0
0.20410237,45.31543,0
0.11164835,49.54013,0
0.08156043,51.519135,0
0.16207182,49.84433,0
0.2431885,51.751556,0
0.34024292,40.427673,0
0.21226929,47.660187,0
0.13940457,46.24173,0
0.1764706,46.84671,0
0.2171678,50.411713,0
0.18592672,49.259827,0
0.11394242,51.112396,0
0.10564072,53.306763,1
0.2703797,41.114685,0
0.08593886,50.97226,0
0.26597375,45.359863,0
0.2196,49.29059,0
0.17410815,48.777893,0
0.2301385,45.441925,0
0.1789626,49.731537,0
0.056894686,43.551727,0
0.18976104,48.36087,0
0.14373398,51.27646,0
0.1600138,47.314972,0
0.094631895,51.078217,0
0.11665899,47.540558,0
0.1169876,52.50351,1
0.15029585,49.13336,0
0.17067525,48.586487,0
0.13956098,49.276917,0
0.15775862,47.260284,0
0.0901724,53.52896,1
0.20017497,47.844757,0
0.120502636,49.700775,0
0.1052912,46.976593,0
0.11195885,51.84384,0
0.09995473,45.472687,0
0.101921655,52.50009,1
0.06274747,49.8956,0
0.1898994,49.632416,0
0.19884922,41.333466,0
0.13852017,46.27249,0
0.14947098,44.918945,0
0.15371661,45.80081,0
0.19469228,49.365784,0
0.1477752,47.08255,0
0.20278697,44.18747,0
0.12352791,48.65143,0
0.20289762,46.908234,0
0.10563977,45.26758,0
0.1292673,47.643097,0
0.11487529,41.818817,0
0.12200336,49.447815,0
0.09524553,51.13974,0
0.11133243,51.502045,0
0.14380476,51.132904,0
0.11419207,49.649506,0
0.18884596,44.225067,0
0.23553193,46.959503,0
0.2183209,45.592316,0
0.110038884,43.285126,0
0.16676939,49.71103,0
0.18324783,44.33786,0
0.14699318,51.337982,0
0.080426686,50.541595,0
0.09218511,50.61679,0
0.20249876,46.70999,0
0.16418566,50.575775,0
0.11195159,50.257904,0
0.223897,47.06888,0
0.13427302,52.178802,1
0.17102641,45.595734,0
0.18019299,45.660675,0
0.12760432,45.18213,0
0.1443832,47.779816,0
0.16518207,50.31259,0
0.013382974,30.361603,0
0.14345556,50.592865,0
0.14583737,48.405304,0
0.13866197,48.32669,0
0.18259051,46.665558,0
0.16602178,46.22464,0
0.094182484,45.82132,0
0.19114196,48.57965,0
0.1745589,46.5596,0
0.14893888,43.41501,0
0.13856998,43.12448,0
0.14067525,46.535675,0
0.10710173,51.87802,0
0.11878615,53.54605,1
0.2010456,46.28958,0
0.018632788,28.601318,0
0.18251741,42.953583,0
0.14491607,47.120148,0
0.15864147,50.979095,0
0.106715806,46.293,0
0.13945527,44.231903,0
0.18574992,49.77939,0
0.17694041,47.533722,0
0.15146852,44.56006,0
0.157791,48.384796,0
0.1782709,49.587982,0
0.1757405,49.417053,0
0.07245057,48.001984,0
0.14047171,43.81833,0
0.17479049,51.013275,0
0.12203805,51.854095,0
0.22484496,49.35553,0
0.1688926,47.88919,0
0.16208825,43.339813,0
0.14569557,44.730957,0
0.10106275,49.32135,0
0.12862708,50.21689,0
0.30631417,39.282623,0
0.15646045,51.009857,0
0.13808262,47.137238,0
0.12993439,52.43515,1
0.19664674,47.82083,0
0.19835314,50.05966,0
0.20234273,49.225647,0
0.13289838,53.105103,1
0.24893305,42.430634,0
0.17792237,49.837494,0
0.15102799,50.791107,0
0.25460473,40.5849,0
0.14847772,50.729584,0
0.24176626,44.14987,0
0.20251147,47.868683,0
0.08998438,29.551544,0
0.115038626,43.890106,0
0.08544473,41.637665,0
0.08695908,51.556732,0
0.24963072,43.59958,0
0.12052098,48.1763,0
0.14265849,47.007355,0
0.10278062,51.05429,0
0.24333017,45.53421,0
0.13663551,50.404877,0
0.13382961,49.249573,0
0.08682782,49.3692,0
0.19759156,48.14554,0
0.29473343,46.85013,0
0.13025641,48.637756,0
0.117196366,54.93033,1
0.06985021,48.859924,0
0.1073013,48.812073,0
0.083906464,34.295746,0
0.13630411,44.023407,0
0.22834538,41.938446,0
0.14254485,51.214935,0
0.16131765,49.584564,0
0.28930083,36.29187,0
0.13042283,45.04883,0
0.10594133,50.859467,0
0.20312962,44.098602,0
0.17601624,48.74713,0
0.16262904,49.567474,0
0.085755646,51.300385,0
0.115886934,48.39505,0
0.13615648,46.569855,0
0.15293899,48.941956,0
0.17057872,46.334015,0
0.16263817,42.779266,0
0.18740971,48.736877,0
0.18705614,45.1958,0
0.15547152,50.391205,0
0.1382036,45.16162,0
0.22950979,42.170868,0
0.10826441,51.549896,0
0.17630969,47.731964,0
0.013631758,36.838745,0
0.098390885,49.047913,0
0.24425049,44.864258,0
0.11847931,43.90036,0
0.08256727,50.681732,0
0.17371002,41.165955,0
0.14456542,46.31009,0
0.17423868,49.52646,0
0.07075761,53.98355,1
0.14371628,46.286163,0
0.10524492,40.236237,0
0.11296629,51.416595,0
0.15639204,48.043,0
0.0921286,51.83017,0
0.12580551,49.030823,0
0.21521547,43.466278,0
0.12142369,51.102142,0
0.10598494,49.91269,0
0.104128495,50.95175,0
0.15115002,47.595245,0
0.08319388,47.263702,0
0.111582875,51.396088,0
0.13093106,49.15387,0
0.12810194,51.447357,0
0.10979354,48.084015,0
0.15389836,48.627502,0
0.089755595,44.207977,0
0.10615304,45.83499,0
0.13076723,49.953705,0
0.16696885,48.11136,0
0.08415285,49.62558,0
0.093281254,50.124603,0
0.19758365,47.595245,0
0.1296628,49.765717,0
0.24065949,43.59958,0
0.14127389,46.40921,0
0.11121877,48.552307,0
0.10599842,44.043915,0
0.30190858,45.257324,0
0.2511748,41.12152,0
0.10084942,47.058624,0
0.13268323,46.573273,0
0.10318595,49.47519,0
0.077656455,45.947784,0
0.11645598,45.910187,0
0.11762123,51.785736,0
0.11184426,47.516632,0
0.12237939,49.376038,0
0.2171683,42.26657,0
0.07820174,50.19638,0
0.1338298,43.350067,0
0.20719667,48.736877,0
0.25851178,42.864716,0
0.120284066,52.10019,1
0.21396878,44.41992,0
0.072416596,50.480072,0
0.005348673,30.959747,0
0.15261804,47.978058,0
0.16166441,51.08847,0
0.08750332,45.575226,0
0.16083112,49.37262,0
0.17909946,47.516632,0
0.11626921,45.629913,0
0.17072536,47.82425,0
0.20939621,49.871674,0
0.19052863,48.350616,0
0.116237745,49.755463,0
0.17860955,44.160126,0
0.14918448,42.211884,0
0.09888975,48.692444,0
0.1277352,49.65976,0
0.066389024,50.73642,0
0.17455798,47.68753,0
0.11584616,53.334106,1
0.13368315,53.775055,1
0.1139284,50.88681,0
0.28181076,44.751465,0
0.19173226,47.45169,0
0.23336245,45.595734,0
0.21322691,44.833496,0
0.20119268,46.180206,0
0.23762847,46.026398,0
0.2511252,48.169464,0
0.1712972,48.668518,0
0.10529463,50.678314,0
0.16881199,50.022064,0
0.15753157,50.38095,0
0.110721625,48.374542,0
0.26778015,45.31201,0
0.17249943,44.139618,0
0.15991235,49.18463,0
0.13190968,46.03665,0
0.11783684,51.146576,0
0.06911713,53.197388,1
0.24172096,46.737335,0
0.14127105,46.655304,0
0.17765066,43.85251,0
0.068792894,50.480072,0
0.111013986,50.524506,0
0.15861282,48.959045,0
0.23344947,43.958466,0
0.1868526,48.56256,0
0.17716014,43.743134,0
0.20804557,48.777893,0
0.23391558,48.39505,0
0.1744559,41.353973,0
0.14350577,47.36624,0
0.13255423,48.73004,0
0.12654713,50.107513,0
0.13981697,46.82962,0
0.14783838,48.080597,0
0.10493543,51.884857,0
0.14718588,47.530304,0
0.09124883,52.544556,1
0.15407318,48.27542,0
0.09136935,50.712494,0
0.2541345,46.58011,0
0.13329782,48.07718,0
0.018112976,30.327423,0
0.086633556,48.54547,0
0.24561512,48.029327,0
0.22906484,46.063995,0
0.15964785,48.593323,0
0.07702374,49.529877,0
0.26858768,50.06308,0
0.2993518,39.59024,0
0.11803769,45.95462,0
0.25627744,46.49124,0
0.14144872,41.07025,0
0.08547043,49.536713,0
0.19089921,50.223724,0
0.18638758,41.736786,0
0.095153324,50.462982,0
0.16282591,47.960968,0
0.14632232,47.578156,0
0.10624867,51.09189,0
0.16526207,47.530304,0
0.22146186,42.5195,0
0.14433244,47.998566,0
0.16029528,46.54251,0
0.18455161,39.9628,0
0.13923167,47.513214,0
0.23738423,41.405243,0
0.13622212,48.42581,0
0.14477722,51.67978,0
0.12558031,45.202637,0
0.18459122,47.355988,0
0.19592524,48.213898,0
0.23271611,46.57669,0
0.14459865,49.683685,0
0.098724864,51.700287,0
0.26790276,42.30075,0
0.08715841,50.849213,0
0.14517324,45.711945,0
0.06431968,50.12802,0
0.1365254,50.227142,0
0.102864,49.191467,0
0.30637604,43.44577,0
0.2654916,45.16504,0
0.11109613,48.268585,0
0.15370646,47.752472,0
0.12612027,47.513214,0
0.10814757,44.536133,0
0.23759168,42.847626,0
0.26965,44.413086,0
0.14351533,47.140656,0
0.18322206,47.868683,0
0.13884006,50.996185,0
0.12681898,47.978058,0
0.123015076,49.67685,0
0.11408884,43.832,0
0.20004925,51.56015,0
0.23574457,47.896027,0
0.15715489,50.01181,0
0.10931436,7.5086975,0
0.23854387,46.152863,0
0.09153448,49.297424,0
0.06612454,51.04062,0
0.16603003,45.592316,0
0.10001179,50.50058,0
0.07369103,42.26657,0
0.10263541,51.146576,0
0.15472895,47.424347,0
0.079103954,51.816498,0
0.14508282,48.702698,0
0.08998589,51.62851,0
0.13941805,44.536133,0
0.11421337,48.812073,0
0.12850279,40.037994,0
0.14338247,51.15341,0
0.09442346,49.311096,0
0.18516499,46.135773,0
0.13132873,49.717865,0
0.19001682,47.50638,0
0.1531097,52.195892,1
0.17203043,50.06308,0
0.23597445,43.486786,0
0.10174019,51.618256,0
0.10929813,44.248993,0
0.17536297,45.29834,0
0.11513997,48.097687,0
0.012059958,31.868927,0
0.21594289,36.315796,0
0.15385158,44.82666,0
0.1334813,50.121185,0
0.1876393,46.32376,0
0.15278271,48.859924,0
0.11142003,50.28183,0
0.08785706,43.821747,0
0.0839107,50.97226,0
0.15854952,47.861847,0
0.14276701,47.3013,0
0.11648111,50.039154,0
0.10953883,38.78018,0
0.12788998,43.903778,0
0.19575426,43.551727,0
0.18137895,44.625,0
0.101991974,55.83609,1
0.16387142,49.266663,0
0.06984804,50.68857,0
0.2863662,43.425262,0
0.14056386,49.06842,0
0.22116402,46.398956,0
0.15548985,46.094757,0
0.08182419,48.42581,0
0.16522847,44.43701,0
0.25055462,42.946747,0
0.1743846,48.518127,0
0.32110885,43.049286,0
0.14843015,48.791565,0
0.18827042,51.245697,0
0.18127331,46.64505,0
0.11953026,52.00107,0
0.19829759,43.44577,0
0.14645252,47.00052,0
0.17427295,47.831085,0
0.11545988,44.242157,0
0.12205465,26.051483,0
0.14471456,50.56552,0
0.1888875,47.26712,0
0.12444786,51.132904,0
0.111058205,50.89023,0
0.12760384,48.723206,0
0.16385242,43.59958,0
0.15947372,50.51425,0
0.13568525,49.157288,0
0.22105469,43.76364,0
0.15538882,45.848663,0
0.13193448,49.399963,0
0.21299931,43.644012,0
0.15476106,48.080597,0
0.11132469,46.69632,0
0.14824817,50.944916,0
0.11130096,53.081177,1
0.24570474,46.20755,0
0.131554,48.57965,0
0.16264388,51.286713,0
0.215377,45.004395,0
0.19414245,42.611786,0
0.11015484,51.269623,0
0.1100563,47.591827,0
0.2085072,44.94629,0
0.11686744,46.012726,0
0.15992266,48.5318,0
0.11897738,47.663605,0
0.18196341,45.58548,0
0.121329404,50.32968,0
0.10395708,46.573273,0
0.17103094,48.27542,0
0.20752677,42.799774,0
0.22000065,47.80716,0
0.18136077,47.5679,0
0.21130423,45.88626,0
0.122768715,50.100677,0
0.14391655,52.277924,1
0.11123791,49.717865,0
0.14560395,45.124023,0
0.14595754,49.05133,0
0.16539943,46.016144,0
0.13065098,47.209015,0
0.20611262,46.935577,0
0.17069387,46.870636,0
0.1809572,44.395996,0
0.17786616,26.755585,0
0.24460311,48.542053,0
0.1707477,48.794983,0
0.14743145,47.6055,0
0.14252724,45.56839,0
0.16692269,48.299347,0
0.11588488,53.88443,1
0.115854986,53.436646,1
0.17438947,47.109894,0
0.12693955,50.572357,0
0.1949108,44.139618,0
0.15125112,49.881927,0
0.14238298,48.836,0
0.2387633,43.654266,0
0.068464905,49.078674,0
0.20268235,43.168915,0
0.0968051,51.447357,0
0.1097148,50.630463,0
0.2132945,47.04837,0
0.13901821,47.424347,0
0.11081879,47.188507,0
0.12235246,49.697357,0
0.117294796,48.063507,0
0.10332196,49.430725,0
0.11656196,51.467865,0
0.24630634,46.05374,0
0.19778165,46.552765,0
0.115953,52.37021,1
0.14492665,44.01657,0
0.15162304,44.160126,0
0.12421429,48.98297,0
0.10524964,57.60324,1
0.12487137,15.848663,0
0.098655425,49.916107,0
0.16170396,49.044495,0
0.20349854,43.958466,0
0.14807482,45.92044,0
0.14955132,43.66794,0
0.14843293,46.029816,0
0.08926204,43.606415,0
0.22094658,49.86142,0
0.1572203,48.9317,0
0.12054753,52.544556,1
0.22372301,48.422394,0
0.28185064,47.04837,0
0.15804684,44.983887,0
0.100589246,49.47519,0
0.16392885,45.370117,0
0.20119326,45.103516,0
0.31334648,46.617706,0
0.07082788,48.42581,0
0.07488577,51.08847,0
0.08774834,48.439514,0
0.2627603,48.678772,0
0.08865729,51.0372,0
0.1885035,47.205597,0
0.08896743,50.210052,0
0.18528019,47.896027,0
0.12029985,51.597748,0
0.07013852,52.995728,1
0.2002758,44.344696,0
0.14896862,52.13095,1
0.18154691,44.242157,0
0.20666552,50.049408,0
0.13641496,47.11673,0
0.07178935,45.9888,0
0.21990392,47.971222,0
0.13258983,49.697357,0
0.123906665,52.52063,1
0.1303951,51.228607,0
0.13445066,50.558685,0
0.0828228,51.80966,0
0.07390869,50.66806,0
0.076103725,49.687103,0
0.07611236,49.697357,0
0.17637022,50.428802,0
0.2285179,47.8721,0
0.11804555,45.80423,0
0.12789346,47.766144,0
0.12000537,51.919037,0
0.1469878,48.774475,0
0.10007916,51.433685,0
0.11533388,49.112854,0
0.107734926,51.420013,0
0.091809146,51.608,0
0.1255449,44.737793,0
0.09957421,44.850586,0
0.2119587,45.595734,0
0.120836966,55.268707,1
0.10832398,44.618164,0
0.1548616,47.058624,0
0.17700958,49.69052,0
0.22635843,46.398956,0
0.10075761,50.876556,0
0.26763818,43.34323,0
0.11940792,50.85605,0
0.12671454,48.535217,0
0.111516856,50.09726,0
0.18390734,44.604492,0
0.15924197,49.143616,0
0.23444848,48.234406,0
0.24816202,45.021484,0
0.17159337,52.23349,1
0.116343394,50.80136,0
0.14358626,43.11081,0
0.11274474,49.970795,0
0.088083744,51.115814,0
0.23478891,47.516632,0
0.1306736,44.211395,0
0.10345678,51.132904,0
0.14933951,48.415558,0
0.120129764,49.885345,0
0.14734352,47.998566,0
0.18814573,43.466278,0
0.10167715,48.620667,0
0.13957208,49.5914,0
0.15418105,48.16263,0
0.21247002,41.976044,0
0.1255356,52.94104,1
0.2435773,45.930695,0
0.15049513,45.82132,0
0.17639585,44.30368,0
0.20857172,46.621124,0
0.21012305,46.5596,0
0.12590617,51.823334,0
0.14064558,48.760803,0
0.13200128,52.24716,1
0.1842221,43.30905,0
0.17758097,47.25003,0
0.16214176,46.81253,0
0.24043903,47.6055,0
0.11045219,49.410217,0
0.17291774,44.905273,0
0.08238245,51.149994,0
0.2000653,45.441925,0
0.10154836,17.154388,0
0.15292709,50.326263,0
0.25605676,45.493195,0
0.23348819,42.967255,0
0.08503221,53.156372,1
0.109752856,35.478363,0
0.1412058,49.030823,0
0.10034063,51.19101,0
